gap_bin,seen_merchant,amount_vs_history,events,customers,frauds,invalid_labels,fraud_rate,event_share,source
4,1,2,1172,130,120,0,0.10238907849829351,0.006257541619058806,row_resampling/generated_validation_20261011
5,0,-1,113,79,4,0,0.035398230088495575,0.0006033295247044753,row_resampling/generated_validation_20261011
5,0,0,7844,139,23,0,0.002932177460479347,0.04188067957329119,row_resampling/generated_validation_20261011
5,0,1,4541,137,3,0,0.0006606474344857961,0.02424530417418604,row_resampling/generated_validation_20261011
5,0,2,1876,137,80,0,0.042643923240938165,0.010016337949961023,row_resampling/generated_validation_20261011
5,1,0,11934,134,42,0,0.003519356460532931,0.06371800484799299,row_resampling/generated_validation_20261011
5,1,1,8037,134,6,0,0.0007465472191116088,0.0429111450446891,row_resampling/generated_validation_20261011
5,1,2,3180,133,146,0,0.04591194968553459,0.016978653881063996,row_resampling/generated_validation_20261011
6,0,-1,350,141,2,0,0.005714285714285714,0.001868719766783773,row_resampling/generated_validation_20261011
6,0,0,22842,142,38,0,0.0016636021364153752,0.1219579911796427,row_resampling/generated_validation_20261011
6,0,1,15949,140,4,0,0.00025079942316132673,0.08515489017266971,row_resampling/generated_validation_20261011
6,0,2,5811,138,124,0,0.02133884013078644,0.0310260873279443,row_resampling/generated_validation_20261011
6,1,-1,1,1,0,0,0.0,5.339199333667923e-06,row_resampling/generated_validation_20261011
6,1,0,34251,134,62,0,0.0018101661265364514,0.18287291637746003,row_resampling/generated_validation_20261011
6,1,1,28277,135,10,0,0.0003536443045584751,0.15097653955812787,row_resampling/generated_validation_20261011
6,1,2,9935,134,217,0,0.021841972823351787,0.05304494537999082,row_resampling/generated_validation_20261011
7,0,-1,49,40,0,0,0.0,0.00026162076734972825,row_resampling/generated_validation_20261011
7,0,0,2857,135,1,0,0.00035001750087504374,0.015254092496289257,row_resampling/generated_validation_20261011
7,0,1,2174,135,0,0,0.0,0.011607419351394066,row_resampling/generated_validation_20261011
7,0,2,733,134,7,0,0.009549795361527967,0.003913633111578588,row_resampling/generated_validation_20261011
7,1,0,4615,134,8,0,0.001733477789815818,0.024640404924877464,row_resampling/generated_validation_20261011
7,1,1,3783,134,1,0,0.0002643404705260375,0.020198191079265754,row_resampling/generated_validation_20261011
7,1,2,1259,132,20,0,0.015885623510722795,0.006722051961087916,row_resampling/generated_validation_20261011
-1,0,-1,143,143,10,0,0.06993006993006994,0.0007597694126398002,row_resampling/generated_validation_20261012
0,1,0,2,2,0,0,0.0,1.0626145631325878e-05,row_resampling/generated_validation_20261012
1,0,-1,1,1,0,0,0.0,5.313072815662939e-06,row_resampling/generated_validation_20261012
1,0,0,16,16,0,0,0.0,8.500916505060702e-05,row_resampling/generated_validation_20261012
1,0,1,6,5,0,0,0.0,3.187843689397763e-05,row_resampling/generated_validation_20261012
1,1,0,18,18,0,0,0.0,9.56353106819329e-05,row_resampling/generated_validation_20261012
1,1,1,9,9,0,0,0.0,4.781765534096645e-05,row_resampling/generated_validation_20261012
1,1,2,5,5,1,0,0.2,2.6565364078314694e-05,row_resampling/generated_validation_20261012
2,0,0,105,77,0,0,0.0,0.0005578726456446086,row_resampling/generated_validation_20261012
2,0,1,67,49,1,0,0.014925373134328358,0.0003559758786494169,row_resampling/generated_validation_20261012
2,0,2,33,28,4,0,0.12121212121212122,0.00017533140291687698,row_resampling/generated_validation_20261012
2,1,0,162,78,1,0,0.006172839506172839,0.000860717796137396,row_resampling/generated_validation_20261012
2,1,1,119,68,0,0,0.0,0.0006322556650638897,row_resampling/generated_validation_20261012
2,1,2,54,42,7,0,0.12962962962962962,0.00028690593204579867,row_resampling/generated_validation_20261012
3,0,-1,9,9,0,0,0.0,4.781765534096645e-05,row_resampling/generated_validation_20261012
3,0,0,496,129,4,0,0.008064516129032258,0.0026352841165688174,row_resampling/generated_validation_20261012
3,0,1,293,122,0,0,0.0,0.001556730334989241,row_resampling/generated_validation_20261012
3,0,2,135,86,20,0,0.14814814814814814,0.0007172648301144967,row_resampling/generated_validation_20261012
3,1,0,811,122,6,0,0.007398273736128237,0.004308902053502643,row_resampling/generated_validation_20261012
3,1,1,502,114,0,0,0.0,0.0026671625534627954,row_resampling/generated_validation_20261012
3,1,2,220,98,33,0,0.15,0.0011688760194458465,row_resampling/generated_validation_20261012
4,0,-1,38,34,0,0,0.0,0.00020189676699519166,row_resampling/generated_validation_20261012
4,0,0,2824,134,19,0,0.006728045325779037,0.015004117631432138,row_resampling/generated_validation_20261012
4,0,1,1550,134,4,0,0.0025806451612903226,0.008235262864277554,row_resampling/generated_validation_20261012
4,0,2,708,134,62,0,0.08757062146892655,0.0037616555534893607,row_resampling/generated_validation_20261012
4,1,0,4565,133,23,0,0.005038335158817087,0.024254177403501314,row_resampling/generated_validation_20261012
4,1,1,2777,133,1,0,0.00036010082823190496,0.014754403209095981,row_resampling/generated_validation_20261012
4,1,2,1195,126,106,0,0.0887029288702929,0.006349122014717211,row_resampling/generated_validation_20261012
5,0,-1,120,87,0,0,0.0,0.0006375687378795526,row_resampling/generated_validation_20261012
5,0,0,7720,138,23,0,0.0029792746113989636,0.041016922136917884,row_resampling/generated_validation_20261012
5,0,1,4651,134,3,0,0.0006450225757901526,0.024711101665648327,row_resampling/generated_validation_20261012
5,0,2,1836,135,71,0,0.03867102396514161,0.009754801689557155,row_resampling/generated_validation_20261012
5,1,-1,1,1,0,0,0.0,5.313072815662939e-06,row_resampling/generated_validation_20261012
5,1,0,12047,133,41,0,0.0034033369303561054,0.06400658821029143,row_resampling/generated_validation_20261012
5,1,1,8267,134,5,0,0.000604814322003145,0.04392317296708551,row_resampling/generated_validation_20261012
5,1,2,3120,133,137,0,0.04391025641025641,0.01657678718486837,row_resampling/generated_validation_20261012
6,0,-1,355,141,1,0,0.0028169014084507044,0.0018861408495603432,row_resampling/generated_validation_20261012
6,0,0,22769,141,41,0,0.0018006939259519522,0.12097335493982946,row_resampling/generated_validation_20261012
6,0,1,15882,140,5,0,0.000314821810855056,0.08438222245835879,row_resampling/generated_validation_20261012
6,0,2,5749,139,114,0,0.019829535571403722,0.030544855617246236,row_resampling/generated_validation_20261012
6,1,-1,1,1,0,0,0.0,5.313072815662939e-06,row_resampling/generated_validation_20261012
6,1,0,34867,133,58,0,0.001663464020420455,0.18525090986371967,row_resampling/generated_validation_20261012
6,1,1,28665,133,2,0,6.977149834292691e-05,0.15229923226097813,row_resampling/generated_validation_20261012
6,1,2,9779,133,234,0,0.023928827078433378,0.051956539064367875,row_resampling/generated_validation_20261012
7,0,-1,47,40,0,0,0.0,0.0002497144223361581,row_resampling/generated_validation_20261012
7,0,0,2905,134,2,0,0.0006884681583476765,0.015434476529500836,row_resampling/generated_validation_20261012
7,0,1,2233,133,2,0,0.0008956560680698612,0.011864091597375342,row_resampling/generated_validation_20261012
7,0,2,760,133,5,0,0.006578947368421052,0.004037935339903834,row_resampling/generated_validation_20261012
7,1,0,4456,133,4,0,0.0008976660682226212,0.023675052466594054,row_resampling/generated_validation_20261012
7,1,1,3861,133,0,0,0.0,0.020513774141274605,row_resampling/generated_validation_20261012
7,1,2,1261,131,11,0,0.008723235527359239,0.006699784820550966,row_resampling/generated_validation_20261012
-1,0,-1,143,143,14,0,0.0979020979020979,0.0007648163103763645,transition_resampling/generated_validation_20261011
0,0,0,2,2,0,0,0.0,1.0696731613655448e-05,transition_resampling/generated_validation_20261011
0,0,1,1,1,0,0,0.0,5.348365806827724e-06,transition_resampling/generated_validation_20261011
1,0,0,14,13,1,0,0.07142857142857142,7.487712129558814e-05,transition_resampling/generated_validation_20261011
1,0,1,7,7,0,0,0.0,3.743856064779407e-05,transition_resampling/generated_validation_20261011
1,0,2,3,3,1,0,0.3333333333333333,1.6045097420483172e-05,transition_resampling/generated_validation_20261011
1,1,0,20,19,0,0,0.0,0.00010696731613655447,transition_resampling/generated_validation_20261011
1,1,1,17,16,0,0,0.0,9.09222187160713e-05,transition_resampling/generated_validation_20261011
1,1,2,4,4,0,0,0.0,2.1393463227310897e-05,transition_resampling/generated_validation_20261011
2,0,-1,2,2,0,0,0.0,1.0696731613655448e-05,transition_resampling/generated_validation_20261011
2,0,0,108,68,0,0,0.0,0.0005776235071373941,transition_resampling/generated_validation_20261011
2,0,1,56,41,3,0,0.05357142857142857,0.00029950848518235255,transition_resampling/generated_validation_20261011
2,0,2,25,21,2,0,0.08,0.0001337091451706931,transition_resampling/generated_validation_20261011
2,1,0,189,80,3,0,0.015873015873015872,0.0010108411374904398,transition_resampling/generated_validation_20261011
2,1,1,103,69,1,0,0.009708737864077669,0.0005508816781032555,transition_resampling/generated_validation_20261011
2,1,2,45,38,9,0,0.2,0.00024067646130724758,transition_resampling/generated_validation_20261011
3,0,-1,9,9,2,0,0.2222222222222222,4.813529226144952e-05,transition_resampling/generated_validation_20261011
3,0,0,501,125,8,0,0.015968063872255488,0.0026795312692206898,transition_resampling/generated_validation_20261011
3,0,1,269,111,1,0,0.0037174721189591076,0.0014387104020366576,transition_resampling/generated_validation_20261011
3,0,2,133,80,7,0,0.05263157894736842,0.0007113326523080873,transition_resampling/generated_validation_20261011
3,1,0,805,112,8,0,0.009937888198757764,0.004305434474496318,transition_resampling/generated_validation_20261011
3,1,1,514,108,3,0,0.005836575875486381,0.00274906002470945,transition_resampling/generated_validation_20261011
3,1,2,188,83,16,0,0.0851063829787234,0.0010054927716836122,transition_resampling/generated_validation_20261011
4,0,-1,46,43,7,0,0.15217391304347827,0.00024602482711407527,transition_resampling/generated_validation_20261011
4,0,0,2709,131,23,0,0.008490217792543374,0.014488722970696304,transition_resampling/generated_validation_20261011
4,0,1,1613,130,17,0,0.010539367637941723,0.00862691404641312,transition_resampling/generated_validation_20261011
4,0,2,661,124,41,0,0.06202723146747353,0.0035352697983131254,transition_resampling/generated_validation_20261011
4,1,-1,1,1,0,0,0.0,5.348365806827724e-06,transition_resampling/generated_validation_20261011
4,1,0,4492,126,26,0,0.00578806767586821,0.024024859204270135,transition_resampling/generated_validation_20261011
4,1,1,2867,126,19,0,0.006627136379490757,0.015333764768175084,transition_resampling/generated_validation_20261011
4,1,2,1183,118,82,0,0.06931530008453085,0.006327116749477197,transition_resampling/generated_validation_20261011
5,0,-1,113,81,14,0,0.12389380530973451,0.0006043653361715328,transition_resampling/generated_validation_20261011
5,0,0,7353,132,22,0,0.0029919760641914863,0.039326533777604256,transition_resampling/generated_validation_20261011
5,0,1,4440,131,20,0,0.0045045045045045045,0.023746744182315094,transition_resampling/generated_validation_20261011
5,0,2,1680,128,35,0,0.020833333333333332,0.008985254555470576,transition_resampling/generated_validation_20261011
5,1,0,12142,126,34,0,0.0028001976610113654,0.06493985762650223,transition_resampling/generated_validation_20261011
5,1,1,8203,126,20,0,0.002438132390588809,0.04387264471340782,transition_resampling/generated_validation_20261011
5,1,2,3159,125,97,0,0.030705919594808485,0.01689548758376878,transition_resampling/generated_validation_20261011
6,0,-1,366,140,27,0,0.07377049180327869,0.001957501885298947,transition_resampling/generated_validation_20261011
6,0,0,21861,139,35,0,0.001601024655779699,0.11692062490306086,transition_resampling/generated_validation_20261011
6,0,1,15323,139,15,0,0.0009789205769105266,0.08195300925802121,transition_resampling/generated_validation_20261011
6,0,2,5436,128,67,0,0.012325239146431199,0.029073716525915505,transition_resampling/generated_validation_20261011
6,1,-1,1,1,0,0,0.0,5.348365806827724e-06,transition_resampling/generated_validation_20261011
6,1,0,35596,127,46,0,0.0012922800314642095,0.19038042925983967,transition_resampling/generated_validation_20261011
6,1,1,29231,126,25,0,0.00085525640587048,0.1563380808993812,transition_resampling/generated_validation_20261011
6,1,2,10125,126,155,0,0.015308641975308642,0.0541522037941307,transition_resampling/generated_validation_20261011
7,0,-1,34,32,0,0,0.0,0.0001818444374321426,transition_resampling/generated_validation_20261011
7,0,0,2816,129,1,0,0.0003551136363636364,0.01506099811202687,transition_resampling/generated_validation_20261011
7,0,1,2031,128,0,0,0.0,0.010862530953667108,transition_resampling/generated_validation_20261011
7,0,2,714,125,5,0,0.0070028011204481795,0.0038187331860749948,transition_resampling/generated_validation_20261011
7,1,0,4541,126,7,0,0.0015415106804668576,0.024286929128804695,transition_resampling/generated_validation_20261011
7,1,1,3805,126,2,0,0.0005256241787122207,0.020350531894979488,transition_resampling/generated_validation_20261011
7,1,2,1273,116,14,0,0.010997643362136685,0.006808469672091692,transition_resampling/generated_validation_20261011
-1,0,-1,143,143,10,0,0.06993006993006994,0.0007499121606385266,transition_resampling/generated_validation_20261012
0,0,0,1,1,0,0,0.0,5.2441409834862e-06,transition_resampling/generated_validation_20261012
0,1,1,1,1,0,0,0.0,5.2441409834862e-06,transition_resampling/generated_validation_20261012
1,0,0,13,13,0,0,0.0,6.81738327853206e-05,transition_resampling/generated_validation_20261012
1,0,1,8,8,0,0,0.0,4.19531278678896e-05,transition_resampling/generated_validation_20261012
1,0,2,6,6,0,0,0.0,3.14648459009172e-05,transition_resampling/generated_validation_20261012
1,1,0,16,15,0,0,0.0,8.39062557357792e-05,transition_resampling/generated_validation_20261012
1,1,1,8,8,0,0,0.0,4.19531278678896e-05,transition_resampling/generated_validation_20261012
1,1,2,3,3,1,0,0.3333333333333333,1.57324229504586e-05,transition_resampling/generated_validation_20261012
2,0,-1,3,3,2,0,0.6666666666666666,1.57324229504586e-05,transition_resampling/generated_validation_20261012
2,0,0,113,82,4,0,0.035398230088495575,0.0005925879311339406,transition_resampling/generated_validation_20261012
2,0,1,73,59,1,0,0.0136986301369863,0.0003828222917944926,transition_resampling/generated_validation_20261012
2,0,2,27,24,2,0,0.07407407407407407,0.0001415918065541274,transition_resampling/generated_validation_20261012
2,1,0,173,78,3,0,0.017341040462427744,0.0009072363901431127,transition_resampling/generated_validation_20261012
2,1,1,109,67,2,0,0.01834862385321101,0.0005716113671999958,transition_resampling/generated_validation_20261012
2,1,2,60,44,12,0,0.2,0.000314648459009172,transition_resampling/generated_validation_20261012
3,0,-1,8,8,2,0,0.25,4.19531278678896e-05,transition_resampling/generated_validation_20261012
3,0,0,456,127,0,0,0.0,0.002391328288469707,transition_resampling/generated_validation_20261012
3,0,1,261,113,3,0,0.011494252873563218,0.0013687207966898982,transition_resampling/generated_validation_20261012
3,0,2,118,80,13,0,0.11016949152542373,0.0006188086360513716,transition_resampling/generated_validation_20261012
3,1,0,785,122,13,0,0.016560509554140127,0.004116650672036667,transition_resampling/generated_validation_20261012
3,1,1,485,107,3,0,0.006185567010309278,0.002543408376990807,transition_resampling/generated_validation_20261012
3,1,2,225,86,28,0,0.12444444444444444,0.001179931721284395,transition_resampling/generated_validation_20261012
4,0,-1,53,46,5,0,0.09433962264150944,0.0002779394721247686,transition_resampling/generated_validation_20261012
4,0,0,2922,133,16,0,0.0054757015742642025,0.015323379953746677,transition_resampling/generated_validation_20261012
4,0,1,1624,132,9,0,0.005541871921182266,0.008516484957181589,transition_resampling/generated_validation_20261012
4,0,2,667,127,45,0,0.06746626686656672,0.0034978420359852956,transition_resampling/generated_validation_20261012
4,1,0,4618,132,34,0,0.0073624945864010395,0.02421744306173927,transition_resampling/generated_validation_20261012
4,1,1,2998,131,27,0,0.009006004002668445,0.015721934668491627,transition_resampling/generated_validation_20261012
4,1,2,1212,126,94,0,0.07755775577557755,0.006355898871985274,transition_resampling/generated_validation_20261012
5,0,-1,112,85,7,0,0.0625,0.0005873437901504544,transition_resampling/generated_validation_20261012
5,0,0,7607,137,28,0,0.003680820297094781,0.039892180461379524,transition_resampling/generated_validation_20261012
5,0,1,4474,134,15,0,0.0033527045149754136,0.02346228676011726,transition_resampling/generated_validation_20261012
5,0,2,1812,137,47,0,0.025938189845474614,0.009502383462076994,transition_resampling/generated_validation_20261012
5,1,-1,2,2,0,0,0.0,1.04882819669724e-05,transition_resampling/generated_validation_20261012
5,1,0,12326,132,36,0,0.0029206555249067013,0.0646392817624509,transition_resampling/generated_validation_20261012
5,1,1,8309,132,28,0,0.003369839932603201,0.043573567431786836,transition_resampling/generated_validation_20261012
5,1,2,3140,132,83,0,0.02643312101910828,0.01646660268814667,transition_resampling/generated_validation_20261012
6,0,-1,351,137,14,0,0.039886039886039885,0.0018406934852036561,transition_resampling/generated_validation_20261012
